hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
84871000,Ships' or boats' propellers and blades therefore,2794,4202976,4285308
84879000,Machinery Parts other than ships' or boats' propellers and blades therefore,96428,502001644,522428100
85011010,Fan motor fitted with revolving mechanism,114135,45821373,58275282
85011090,Motors Of An Output =<37.5 W,60446,28253009,38405070
85012010,Fan motor fitted with revolving mechanism,114526,23414146,50159880
85012091,Motors of an output not exceeding 37.5 W but not exceeding 750 W,432913,170187005,196236131
85012099,Excluding Motors of an output not exceeding 37.5 W but not exceeding 750 W,1210,161826,638417
85013100,"Oth DC motors; DC generators, other than photovoltaic genera <=1200 W",14839,38139868,39861466
85013200,"Oth DC motors; DC generators, other than photovoltaic generators : >1200 W But <=75 Kw",474177,163118529,199754539
85013300,"Oth DC motors; DC generators, other than photovoltaic generators >75 Kw But <=375 Kw",9756,3071897,3359043
85013400,"Oth DC motors; DC generators, other than photovoltaic generators >375 kW",16,21320,22343
85014010,"Ac motors, single-phase.. Of an output not exceeding 750 W",180155,79045237,97676587
85014020,"Ac motors, single-phase...Of an output exceeding 750 W but not exceeding 75 KW",270508,96777779,122792457
85014090,"Ac motors, single-phase...Excl. Of an output not exceeding 750 W",1204,1451004,1491218
85015100,"Ac Motors, Multi-Phase, Of An Output =<750 W",3294,6164235,6761511
85015200,"Ac motors, multi-phase, of an output >750 W-<=75 kW",78944,53577418,56246447
85015300,"Ac Motors, Multi-Phase, Of An Output >75 Kw",31148,86175720,87604780
85016100,"AC generators (alternators), other than photovoltaic generators :<=75 Kva",17550,5532972,6766558
85016200,"AC generators (alternators), other than photovoltaic generators=>75 Kva But <=375 Kva",3742,430215,1404360
85016300,"AC generators (alternators), other than photovoltaic generato >=375 Kva But <=750 Kva",57,187891,190304
85017100,Photovoltaic DC generators : Of an output not exceeding 50 W,2,156321,159463
85017210,Photovoltaic DC generators : Of an output exceeding 50 W :,30,3069,6871
85017220,Photovoltaic DC generators :Of an output exceeding 750 W not exceeding 75 kW,787,3070312,3132023
85017230,Photovoltaic DC generators : Of an output exceeding 75 kW not exceeding 375 kW,12627,10699165,10965686
85017240,Photovoltaic DC generators : Of an output exceeding 50 W :,1325454,572431217,590485684
85018090,Photovoltaic AC generators,721,1662699,1970761
85021100,"Generating Sets With Compression-Ignition Engines, =<75 Kva",227108,92510925,99539514
85021200,"Generating Sets With Compression-Ignition Engines, >75 Kva But <=375 Kva",211565,175914691,181809798
85021300,"Generating Sets With Compression-Ignition Engines, >375 Kva",382081,601457068,629718230
85022000,Generating sets with spark-ignition internal combustion piston engines,282399,480013780,496968305
85023100,Wind-Powered Generating Sets,36,6665,13598
85023900,"Generating sets (excl. wind-powered), nes",896,5594506,5892571
85030010,Parts Of Photovoltic Generators Of Heading No 85.01 Or 85.02,763,203156,474549
85030020,PARTS OF OTHER GENERATOR,3901,6530561,7215237
85030030,Rotor/Motor bush/Casing for electric motors,358978,159879795,209538458
85030091,Stator with winding wire,170254,53982713,77474679
85030092,STATOR WITHOUT WINDING WIRE,203928,30300919,76529746
85030093,Others parts of motor,2413,2835190,3179368
85030099,Stator other than with/without winding wire,8978,7530227,10119860
85041000,Ballasts For Discharge Lamps Or Tubes,4041,329443,818125
85042100,"Liquid Dielectric Transformers, Power Handling Capacity =<650 Kva",444,453106,471271
85042210,Having a power handling capacity exceeding 650kVA but exceeding 1000kVA,145,1181039,1214330
85042290,Having a power handling capacity exceeding 1000kVA but not exceeding 10000kVA,3770,6779963,6866147
85042310,"Liquid Dielectric Transformers, Power Handling Capacity >10000 Kva",14,95003,96913
85042390,"Liquid Dielectric Transformers, Power Handling Capacity >10000 Kva",1445566,1399983376,1416753527
85043100,"Transformers, Nes, Power Handling Capacity =<1 Kva",112565,63443225,81777379
85043200,"Transformers, Nes, Power Handling Capacity =>1 Kva But <=16 Kva",614,11896893,12240145
85043300,"Transformers, Nes, Power Handling Capacity 16-500 Kva",1895,4313806,4474202
85043400,"Transformers, Nes, Power Handling Capacity >500 Kva",38226,30148384,33515017
85044010,Mobile battery charger(less than 6V),50949,115229682,128871179
85044020,UPS/IPS (Capacity upto 2000 VA),728840,381191152,477648614
85044030,"Voltage stabilizer (capacity upto 2,000 VA)",12045,5596675,9281128
85044040,Solar Inverter,173938,135615820,156680689
85044090,Other Static converters,510041,481731441,534752051
85045000,"Inductors, Nes",18557,85636094,89576731
85049010,"Electrical transformers, static converters .. Tap Changer",10282,42065590,43748640
85049030,"Electrical transformers, static converters .. Parts, Parts of static converter",31850,5087684,11072624
85049090,"Parts Of Transformers, Inductors And Static Converters, Nes",53473,22525093,27433985
85051100,Permanent Magnets And Articles Becoming Permanent Magnets Of Metal,10263,3033229,3850010
85051900,Permanent Magnets And Articles Becoming Permanent Magnets (Excl. Metal),37742,9306240,15477001
85052000,"Electro-Magnetic Couplings, Clutches And Brakes",7839,9593976,10622516
85059000,"Other Electro-Magnetic Or Permanent Magnet Chucks,Etc;Incl.Parts Of Magnet",26020,7995817,12972510
85061000,"Primary cells & primary Battery of Manganese dioxide, TV",5041,4855089,6236023
85065000,Primary Cells And Primary Batteries Of Lithium,10555,23885374,24341391
85066090,Primary Cells And Primary Batteries Of Air-Zinc EXCL. Hearing Aid,1600,196389,403301
85068000,"Primary Cells And Primary Batteries, Nes",4274,2848695,2888945
85069090,"Parts Of Primary Cells And Primary Batteries,Excl.Separator, Nes",4970,3931443,4834034
85071000,Lead-Acid Accumulators For Starting Piston Engines,151414,64195599,68114517
85072010,Sealed (capacity 85 amp or less),31443,10930562,12072878
85072090,Other Lead Acid Accumulators,103111,41358728,54628913
85073000,"Nickel-Cadmium Accumulators, Separators.",9813,10281488,11181850
85075000,Nickel-metal hydride,3749,1351773,2026947
85076000,Lithium-ion,1042663,1196568281,1395441935
85078010,"Electric Accumulators,Seperators(Excl.Lead-Acid,Nickel-Cadmium/Nickel-Iron",47880,16846771,37038061
85078090,"Electric Accumulators,Seperators(Excl.Lead-Acid,Nickel-Cadmium/Nickel-Iron",5697,5762117,5919158
85079010,Battery Separator imported by battery manufacturing industries,140826,69176510,73636412
85079010,Separators,6244,1474343,2423468
85079090,"Parts Of Electric Accumulators, Nes",348766,75857164,93323493
85081100,"Vacuum Cleaners of a power not >1,500 W and a dust bag or oth recept. Cap. Not",726,357174,497498
85081900,"Vacuum Cleaners of a power >1,500 W and a dust bag or oth recept. Cap. > 20 l",6144,1509703,1842960
85086010,"Other vacuum cleaners, Industrial type",500,220140,224566
85086090,"Other vacuum cleaners, Excluding Industrial type",2114,390922,869180
85087000,Parts,838,640559,661330
85094000,Electro-Mechanical Domestic Food Grinders/Mixers/Juice Extractors,200991,43146984,47294919
85098000,"Electro-Mechanical Domestic Appliances, Nes, With Electric Motor",29477,5035375,7547779
85099000,Parts Of Electro-Mechanical Domestic Appliances,274735,85972299,106161260
85101000,Shavers With Self-Contained Electric Motor,66,32312,94758
85102000,Hair Clippers With Self-Contained Electric Motor,467,422392,1442038
85103000,"Hairremoving Appliances Wth Selfcontained Elec.Motor,(Exc.Shavers/Clippers",905,867427,1050458
85109000,Parts Of Shavers And Hair Clippers Etc With Self-Contained Electric Motor,13938,3198744,4583790
85111010,Sparking Plugs,61,4885,33278
85111090,Sparking Plugs,18193,51310188,55416350
85112000,Ignition magnetos; magneto-dynamos; magnetic flywheels,11526,13151590,13657849
85113000,Distributors; Ignition Coils,21872,55427521,59007652
85114000,Starter motors and dual purpose starter-generators,57748,41318661,46556893
85115000,"Generators, Nes, For Internal Combustion Engines",5769,7300590,7551578
85118000,"Ignition/Starting Equipment, Nes, For Internal Combustion Engines",3270,4413645,5035032
85119000,Parts Of Electrical Ignition/Starting Equipment Of 85.11,46630,12599447,22686796
85121000,Lighting Or Visual Signalling Equipment For Bicycles,4711,4179548,4881415
85122000,Lighting Or Visual Signalling Equipment For Motor Vehicles,186560,154152341,185313410
85123000,Sound Signalling Equipment For Cycles Or Motor Vehicles,34516,16582159,21403373
85124000,"Windscreen Wipers, Defrosters And Demisters For Motor Vehicles",46612,10251098,24560369
85129000,"Parts Of Vehicle Lighting/Signalling, Etc, Equipment Of 85.12",7165,4433744,6318538
85131010,Solar powered lantern/lamps having no provision for electrical power,270,23927,152078
85131090,"Lamps, NES",199214,43735510,55202339
85139010,Parts of solar powered lantern/lamps having no provision for electrical power,56,23567,28046
85139090,Parts of portable electric lamps of 85.13,38607,13480463,16017330
85141900,Resistance heated furnaces and ovens : Excluding Hot isostatic presses,23830,12855124,14159998
85142000,Induction Or Dielectric Industrial Or Laboratory Furnaces And Ovens,15735,10242581,10533371
85143100,Other furnaces and ovens : Electron beam furnaces,1792,1313189,1692636
85143200,Other furnaces and ovens : Plasma and vacuum arc furnaces,18,614,3130
85143900,"Other furnaces and ovens , NES",5448,5578385,5716554
85144000,Industrial Or Laboratory Inductionor Dielectric Heating Equipment,566,1669715,1695853
85149000,"Parts Of Industrial Or Laboratory Furnaces And Ovens, Etc, Of 85.14",20250,18928381,23181389
85151100,Soldering Irons And Guns,9987,1854852,3610223
85151900,"Brazing Or Soldering Machines And Apparatus, Nes",12906,5562833,8584535
85152100,"Machines For Resistance Welding Of Metal, Fully Or Partly Automatic",160,75487,122704
85152900,"Machines And Apparatus For Resistance Welding Of Metal, Not Automatic",4069,3156800,3976024
85153100,"Machines For Arc (Incl. Plasma Arc) Welding Of Metals, Automatic",358,570830,582304
85153900,"Machines For Arc (Incl. Plasma Arc) Welding Of Metals, Not Automatic",53460,22591908,26587092
85158000,"Machines And Apparatus For Welding/Spraying Of Metals, Nes",9347,11547474,12180093
85159000,"Parts Of Soldering, Brazing, Welding, Etc, Machines/Apparatus Of 85.15",40948,11459956,16918492
85161010,Solar water heater with insulated storage tank,67,7337,13722
85161090,Other than water heater with insulated storage tank,17833,6329313,7233339
85162100,Electric Storage Heating Radiators,1965,105803,125999
85162900,"Electric space heating and soil heating apparatus, nes",1588,4945704,5078147
85163100,Electro-Thermic Hair Dryers,4016,1513382,2891401
85163200,"Electro-Thermic Hair-Dressing Apparatus, Etc (Excl. Dryers)",6221,1886408,5094455
85163300,Electro-Thermic Hand-Drying Apparatus,2477,131560,373667
85164010,Industrial Steam Iron,14310,13304709,17300739
85164090,"Other Electrical Smoothing Irons,Nes",3274,1103641,1317131
85165000,Microwave Ovens,19215,7519021,8873596
85166000,"Electric Ovens, Nes; Cookers, Cooking Plates, Boiling Rings, Grillers...",222427,63804785,72459535
85167100,Electro-Thermic Coffee Or Tea Makers,4936,1471196,2215707
85167200,Toasters,990,161842,246623
85167910,"Electro-Thermic Domestic Appliances, Nes",178,37072,61171
85167920,Mosquito/Insect killing bat,30501,13776641,15207053
85167990,"Electro-Thermic Domestic Appliances, Nes",33160,9027774,13142976
85168000,Electric Heating Resistors (Excl. Those Of 85.45),37455,33004273,36493837
85169000,Parts Of Electro-Thermic Appliances Of 85.16,583450,168636275,203036938
85171100,"Telephone set,inclu.telephone for cellu. network line t.phon Sets With ordless Handsets",1871,672879,761775
85171300,Smartphones,4935,135214318,158430159
85171400,Other telephones for cellular networks or for other wireless networks,302,294584,601043
85171800,Telephone set for other wireless networks,15,719727,733933
85176100,"Other apparatus for transmission or reception of voice, images or other data??b",256111,1806790960,3139720514
85176210,Transmitting and receiving apparatus,46894,326851900,333435843
85176230,"Modem; Ethernet interface card; computer network switch, hub and router",254173,552352341,568089673
85176240,G.master clock; modulator; m.plexer; optical fiber platform; network mgmt. system,2265,315937318,321778234
85176250,"WI-FI WIMAX LAN Card Access point,Security Dev",930,58107525,59125549
85176290,"Other reception, transmission app.(excl. modem, telephonic/telegraphic switch.",275976,877248379,1129111051
85176900,Other telephone sets (excl. video phone ),31,682029,689038
85177100,Parts : Aerials and aerial reflectors of all kinds; parts suitable for use therewith,110,4934843,5034034
85177900,Parts : NES,130099,2567333314,2648947221
85181000,Microphones And Stands Therefor,19730,5984672,10055876
85182100,"Single Loudspeakers, Mounted In Their Enclosures",19013,6161001,8389526
85182200,"Multiple Loudspeakers, Mounted In The Same Enclosure",11996,3052182,4902607
85182900,"Loudspeakers, Not Mounted In Encloseurs",132990,142345061,187710872
85183000,"Headphones, Earphones And Combined Microphone/Speaker Sets",177233,32695229,61079238
85184000,Audio-Frequency Electric Amplifiers,20114,5975827,9688038
85185000,Electric Sound Amplifier Sets,64118,12632589,29398993
85189000,Parts Of Apparatus Of 85.18,30591,6036563,11009144
85192000,"Apparatus operated by coins, banknotes, bank cards, tokens ..other means of payment",0,9114,10019
85193000,Turntables (record-decks) :,50,51061,64486
85198110,"Other apparatus, Using magnetic, optical or semiconductor media, In CKD condit",1,1842,1879
85198120,"Other apparatus, Using magnetic, optical or semiconductor media, In CBU condit",56280,12745795,18597859
85198920,"Other Sound recording or reproducing apparatus, In CBU condition, nes",74549,17439119,24752278
85211010,"Video Recording..Appa.,With/Without Video Tuner,Magnetic Tape-Type In Ckd",28,3261,3261
85211020,"Video Recording..Appa.,With/Without Video Tuner,Magnetic Tape-Type In Cbu",60,24426,26046
85219020,"Vdo Rcding./Reprod.Appa.,With/Without Vdo Tuner,Exc.Mag.Tape Type In Cbu",24358,7009634,15009123
85229010,OTHER APPARATUS OF THE HEADING 8519,33937,8970969,11844507
85229020,For apparatus of Heading 85.21,652,59531,653106
85232100,Cards incorporating a magnetic stripe,14,86260,181907
85232913,Other software for automatic data processing machines,7,16679321,17014576
85232919,"Other recorded media excl. rec. from holy Quran, software, reproduction of spe",19,261143,279497
85232990,Other Magnetic Media,2,6137,6261
85234100,Optical media: Unrecorded,578,45661,128650
85234910,Optical media: Recitation from the Holy Quran; Reproductions of speech,2,10679,10803
85234929,Optical media: Incorporating computer software,530,68222459,69709659
85234990,Other Optical media (EXCL. Unrecorded),756,6389469,6668625
85235110,Flash memory card or similar media,998,5801227,12550441
85235121,"Database,os, dev. tools, security software ms office internet ... presentation tools",3,58917,60100
85235129,Other software for automatic data processing machines,190,8288024,8388257
85235190,"Solid-state non-volatile storage devices, excl flash memory",192,23648399,24090905
85235200,Smart cards,11300,448408294,462260661
85235910,Proximity Cards and tags,3,279755,285378
85235920,RFID TAG,1454,8899729,9733823
85235990,Semiconductor media : Excl. Proximity Cards and tags,3,203388,206191
85238010,Database; os; dev. tools; productivity; commn or collaboration soft.,1,55046259,56152693
85238020,Other software for automatic data processing machines,0,6371250,6499312
85238090,Excl Database; os; dev. tools; productivity; commn or collaboration soft.,197,107590949,109740597
85241910,LED panel of apparatus of Heading 85.28,2593,8190038,9951875
85241910,LED panel of apparatus of Heading 85.28 Imported by TV manufacturing industry,9760,41621483,47573935
85241990,"Flat panel display modules, Without drivers or control circuits : NES",381,2746914,5915627
85249100,"Flat panel display modules, whether or not incorporating Of liquid crystals",787,11486849,12084734
85249900,"Flat panel display modules, whether or not incorporating touch-sensitive screens,NES",85263,1964793633,2033942382
85255090,"Transmission apparatus, excl. aircraft",3,1227,2504
85256020,Walkietalkie,3,426533,435107
85258110,High-speed goods as specified in Subheading Note 1 to this Chapter,3385,1666383,2146085
85258190,High-speed goods as specified in Subheading Note 1 to this Chapter,1922,2035207,2527299
85258290,"Other, radiation-hardened or radiation-tolerant goods as specified in Subheading Not2",1822,757848,1393861
85258310,"Other, night vision goods as specified in Subheading Note 3 to this Chapter",59,50258,53900
85258390,"Other, night vision goods as specified in Subheading Note 3 to this Chapter",484,2707765,2891476
85258900,"Flat panel display modules, whether or not incorporating touch-sensitive screens. NES",60593,34844037,75536418
85269110,GPS Vehicle tracking system,575,1004987,1117699
85269190,Radio Navigational Aid Apparatus,100,1648763,1681902
85269200,Radio Remote Control Apparatus,82,4065110,4169241
85272100,Combined with sound recording or reproducing apparatus :,225,1674219,1705159
85272900,"Radio receivers for motor vehicles, nes",8493,4050268,5435027
85279900,"Other sound record. or reproducing apparatus, nes, CBU",768,146784,325423
85284900,"Other Cathode-ray tube monitors, excl. of a kind solely....used in an automati",8,254976,259662
85285210,Computer monitor size not exceeding 30 inch,121925,136112166,219091592
85285290,"Other Monitor, excluding Computer monitor size not exceeding 22 inch",10126,27352758,31845048
85285900,"Other Monitor, excl, of a kind solely or principally?.an automatic data proc..",23051,34230395,44711783
85286200,"Projector, Cpbl.of directly connecting…for use with auto data processing mchn, 8471",2240,2760374,3757325
85286900,"Other Projections, excl. of a kind solely or prin?.an automatic data proc..sys",10818,3239602,8945551
85287110,"Reception apparatus for television,?.,Not designed to incorporate a video disp",18578,7259952,13432848
85287190,"Reception apparatus for television,?.,Not designed to incorporate a video disp",16139,1362846,10497256
85287200,"Other Reception apparatus for television,.,Colour, CKD",13075,21436876,25827116
85287300,"Other, black and white or other monochrome",7063,840314,3664798
85291000,Aerials And Aerial Reflectors Of All Kinds And Parts Thereof,16455,4042843,6096469
85299010,Parts of apparatus of Heading 85.27,4966,1123100,2638363
85299021,LED bulb with bar,1317,1921358,2106614
85299021,LED bulb with bar imported by television manufacturing industry,6015,15620922,16921837
85299022,"Open Cell for use in manufacturing of LCD,LED panel imported by TV Industry",112294,635975199,706265654
85299022,Open Cell for use in manufacturing of LCD/LED panel,1073,467852,1242398
85299023,Other Parts,38313,15811680,19720135
85299023,"Parts of apparatus of Heading 85.28, imported by television manufacturing industry",274112,154259566,174917907
85299029,Parts of app. of 85.25-85.28 Excl. Imp. By VAT reg. TV Mfg. including TV card,27,352171,359250
85299030,Loaded printed circuit board of Heading 85.27 and 85.28,9522,9948562,11211590
85299030,"Loaded printed circuit board of Heading 85.27 and 85.28, imported by TV industry",18195,35498285,42802245
85299039,"LOADED PRINTED CIRCUIT BOARD OF HEADING 85.27 AND 85.28, EXC.IMP. BY VAT REGISTERED TV",5,530,5407
85299090,Parts Of Apparatus Of Heading No. 85.25 & 85.26,8089,3358036,4704617
85301000,Electrical Signalling... Equipment For Railways Or Tramways,17993,387782228,391709104
85308000,"Electrical Signalling... Equipment For Roads, Inland Waterways...",232,281070,318025
85309000,"Parts Of Electrical Signalling Equipment For Railways, Etc, Of 85.30",2183,36631288,40717152
85311000,Electrical Burglar Or Fire Alarms And Similar Apparatus,6539,86114888,87846074
85312000,ndicator panels incorp. liquid crystal devices (LCD) or light-emitting diodes (LED),2488,18019306,18553796
85318000,"Electrical Apparatus For Sound Or Visual Signalling, Nes",6621,10383570,11286917
85319000,Parts Of Apparatus Of 85.31,3497,9167207,9972969
85321000,Fixed Capacitors For 50/60 Hz Circuits Having Power Capacity >=0.5kvar,9648,5167128,5665904
85322200,Aluminium electrolytic,23210,10958847,13313536
85322300,"Fixed Electrical Capacitors Of Ceramic Dielectric, Single Layer",455,365530,397885
85322500,Fixed Electrical Capacitors Of Dielectric Of Paper Or Plastics,64882,30864423,34212548
85322910,Capacitor,39496,15114518,22276177
85322990,"Fixed electrical capacitors, nes, Excl capacitors imp by VAT reg comp. manu.",112204,150359569,169281612
85323000,Electrical Variable Or Adjustable (Pre-Set) Capacitors,17071,7781260,8553435
85329000,Parts Of Electrical Capacitors Of 85.32,874,247341,471876
85331000,"Fixed Carbon Resistors, Composition Or Film Types",4440,1740654,1948844
85332100,Fixed Resistors For A Power Handling Capacity =<20w,286,1374673,1419633
85332900,Other Fixed Resistors For A Power Handling Capacity >20w,4823,49923214,51167919
85333100,Wirewound Variable Resistors For A Power Handling Capacity =<20w,0,12009,12801
85333900,Wirewound Variable Resistors For A Power Handling Capacity >20 W,53,3542642,3628875
85334000,"Variable Resistors, Nes (Incl. Rheostats And Potentiometers)",31493,18932804,24359755
85339000,"Parts Of Electrical Resistors, Rheostats And Potentiometers",907,427193,711292
85340000,Printed Circuits,33979,150939714,155081127
85351000,"Fuses, >1000 V",5875,843057,1151270
85352110,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,24559,28928058,29533047
85352190,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,10604,8892206,9983745
85352900,Automatic Circuit Breakers For A Voltage >72.5 Kv,26801,4349354,6736290
85353000,"Isolating Switches And Make-And-Break Switches, >1000 V",32712,5144398,5436131
85354010,Lightning arresters,15140,10949240,11643559
85354090,Excl. Lightning arresters,569,1345156,1422131
85359090,"Other Apparatus For Switching... Electrical Circuits, >1000 V, Nes",13217,21905788,23376507
85361000,"Fuses, =<1000 V",2302,8240762,8540527
85362000,"Automatic Circuit Breakers, =<1000 V",73713,112586742,119523746
85363010,Motor protector,23,256121,299078
85363090,"Apparatus For Protecting Electrical Circuits, Nes, =<1000 V",5503,1924677,2500797
85364100,Relays For A Voltage =<60 V,15330,6068898,8338503
85364910,PTC relay,96,1104427,1149838
85364990,Relays For A Voltage 60-1000 V,42825,98748681,106875127
85365000,Other switches,60053,80978210,88937354
85366100,"Lamp-Holders, =<1000 V",8563,25394862,28666779
85366900,Other,12769,12406782,15960786
85367000,"Connectors for optical fibres, optical fibre bundles or cables",11410,2777269,4376795
85369010,"Connector, Terminal and Electrical apparatus",10318,27007432,28639277
85369090,"Apparatus For Switching... Electrical Circuits, Nes, =<1000 V",25580,81112427,84875434
85371010,BUSBAR TRUNKING SYSTEM,330101,518472597,533723565
85371020,Electric panel,13525,26595345,28728474
85371090,Other,89017,655108418,670593070
85372000,"Boards...Equipped With Two/More Apparatus Of 85.35/85.36, Voltage > 1000v",789140,2190266254,2216102448
85381000,"Boards... Desks, Cabinets And Other Bases For Goods Of 85.37, Not Equipped",37536,29340115,32776353
85389000,"Other than Parts Of Apparatus Of 85.35 To 85.37, Nes",307722,383391814,439007362
85389090,"Parts Of Apparatus Of 85.35 To 85.37, Nes",260,31503,222189
85391000,Sealed Beam Lamp Units,12525,883882,1392100
85392110,Tungsten Halogen Lomp For Use In Laboratories Or Operation Theatres,210,631434,641045
85392190,Other Tungsten Halogen Filament Lamps (Excl.Ultra-Violet Or Infra-Red)Nes.,507,948761,993956
85392200,"Filament lamps of a power =<200w and of a voltage >100v, nes",145,66029,112580
85392910,Indicator pilot lamp 6V-60V/5 Watt,6826,421254,2326775
85392990,"Elec.filmnt.or discharge lamps,incl. sealed beam..excl.Indicator pilot lamp 6V-60V/5 wa",1831,1119174,1584693
85393120,T5 tube light,125,15343,46953
85393190,"Discharge Lamp other than Ultra-Violet Lamps, Fluorescent, Hot Cathode",0,4671,4768
85393290,"Other Mercury Or Sodium Vapour Lamps; Metal Halide Lamps, Nes",20411,26495947,27021088
85393990,"Discharge Lamps, Not Ulta-Viilet Lamps,Mercury Or Sodium Vapour Lamps Nes.",890,2544527,2595670
85394100,Arc-Lamps,409,1557490,1588219
85394910,For Use In Laboratories Or Operation Theaters,6,292897,298784
85394990,Other Ultra-Violet Or Infra-Red Lamps Nes.,13559,13140453,17196211
85395100,Light-emitting diode (LED) light sources :,19605,4432125,7684252
85395200,Light-emitting diode (LED) light sources :Light-emitting diode (LED) lamps,31768,63713401,71010170
85399010,Base Cap For Lamps,44061,12361514,18163629
85399030,Of Light-emitting diode (LED) lamps,149592,75224132,85305478
85399090,"Parts For Filament Or Discharge Lamps,Excl.Aluminum Base Cap For Lamps,Nes",69337,17801309,28250953
85404000,"Data/Graphic Display Tubes, monochrome;data/graphic display...dot screen pitch <0.4mm",12,554800,565951
85407100,Magnetrons,18205,11038391,12938900
85407900,"Microwave Tubes (Excl. Magnetrons, Klystrons And Grid-Controlled Tubes)",52,1902521,1940766
85408100,Receiver Or Amplifier Valves And Tubes,68,9083,50079
85409900,Other Parts Of Tubes And Valves Of 85.40 (Excl.Parts Of Cathode-Ray Tubes),355,52408,174915
85411000,"Diodes, other than photosensitive or light-emitting diodes (LED)",10232,31011850,34262251
85412900,"Transistors (Excl. Phototransistors), With A Dissipation Rate >=1w",3244,24928508,26583039
85413000,"Thyristors, Diacs And Triacs, Other Than Photosensitive Devices",798,8244282,8426565
85414100,"Photosensitive semi-conductor devices, including....Light-emitting diodes (LED)",8460,36633029,38240387
85414300,Photovoltaic cells assembled in modules or made up into panels,3894956,1162562953,1518801423
85414900,"Other --- Photosensitive semi-conductor devices,..light-emitting diodes (LED) NES",565,556483,833495
85415100,"Other semi-conductor devices , Semiconductor-based transducers",2,309427,315646
85415900,Other semi-conductor devices : NES,1,330775,339042
85416000,Mounted Piezo-Electric Crystals,47,18769544,19105843
85419000,Parts Of Devices Of 85.41,3895,787456,2605529
85423110,"Processors & controllers, whet. or not comb.logic ckt, a, SIM module",1207,73513401,141932381
85423120,Other module,337,18574085,18974586
85423120,Other module imported by SIM card or Smart card or Digital card manufacturing industry,190,40783746,44665904
85423190,"Processors & controllers, whet. or not comb.logic ckt, a, Excl. SIM module",66,514236,567337
85423200,Memories,4,127331,129901
85423300,Amplifiers,21,2786589,2825202
85423910,"SIM card, TV",0,3069,3758
85423990,"Electronic integrated circuits,nes",7345,6391534170,6500460546
85429000,Parts,1600,2649835,3482617
85431000,Particle accelerators,44950,454768457,463909303
85432000,Signal Generators,488,1678056,1799869
85437010,Remote control for electronic and electrical apparatus,22508,25199388,29488911
85437030,Electronic insects repelling devices,13737,8655897,11056034
85437040,Electric/Electronic access control,2373,545594,1414239
85437090,"Other machines & appa., Excl. Remote control for electronic and electrical appa.",62196,140058035,154437778
85439090,Parts excluding Electronic Cigarattes and Similar personal electric vaporising device,29574,7703186,11767415
85441100,Of copper,10049,13451110,13926447
85441910,Cotton Braided Electric Cables,308,142440,155559
85441990,Other Winding Wire (Excl Wire Of Copper & Cotton Braided Electric Cables),64046,137078544,142990652
85442000,Co-Axial Cable And Other Co-Axial Electric Conductors,355729,336925185,541325531
85443000,"Ignition Wiring Sets And Other Wiring Sets For Vehicles, Aircraft...",30577,27230429,31138878
85444200,"Other electric conductors for a voltage not exceeding 1,000 V: Fitted with conn",301734,284542832,311068284
85444900,"Electric Conductors, Nes, For A Voltage <=80 V, Not Fitted With Connectors",457906,804407196,864080697
85446000,"Other electric conductors, for a voltage exceeding 1000V",86795,148778868,155284806
85447000,Optical Fibre Cables Made Up Of Individually Sheathed Fibres,38500,29898461,35833128
85451100,Carbon electrodes for furnaces,208137,54646792,69448611
85451990,"Carbon electrodes (excl. for furnaces), nes",2,504657,514801
85452000,Carbon Brushes,1841,3016470,3428404
85459010,Crabon Block,207,26144,55927
85459020,Carbon rod,31219,7059205,10186236
85459090,"Articles Of Graphite Or Other Carbon, Nes, For Electrical Purposes, Nes",5198,3881107,4137263
85462000,Ceramic Electrical Insulators,137785,17497104,18547132
85469000,Electrical Insulators (Excl. Of Glass Or Ceramics),25662,69270795,70272887
85471000,Insulating Fittings Of Ceramics For Electrical Machines...,70782,3294731,5763237
85472000,Insulating Fittings Of Plastics For Electrical Machines...,713,758901,774907
85479000,Other,16347,12471026,14075311
85480000,"Electrical parts of machinery or apparatus, not specified or included elsewhere in th",2936,6802042,7414790
86071900,"Axles, Wheels And Parts Of Bogies, Etc, Of Railway.. Locos/Rolling Stock",258934,69544331,70942171
86072900,"Brakes And Parts Thereof, Of Railway... Locomotives/Rolling Stock",5250,1759525,1785188
86079100,"Parts Of Railway Or Tramway Locomotives, Nes",49809,208409247,211361842
86079900,"Parts Of Railway Or Tramway Rolling Stock, Nes",515,3357016,3384965
86080000,Railway/Tramway Track Fixtures/Fittings; Mechanical Signalling...,575,191480,215993
86090090,"Containers Specially Designed For Transport By One Or More Method, Nes",248698,631474821,644227267
87012100,With only compression-ignition internal combustion piston engn(diesel or semi-diesel,113330,46820432,51568583
87019210,"Other Tracktor, of an engine power Exceeding 18 kW but not exceeding 37 kW",575031,266925035,284498693
87019310,"Other tracktor, of an engine power Exceeding 37 kW but not exceeding 75 kW",784299,389241403,415726963
87021030,"Built-Up,Having A Seating Capacity >15 but not exceeding 40,incl.the driver",125595,113350895,115221243
87029040,"Built-Up,having a seating capacity not exceeding 15,including the driver",286140,197379730,223341163
87031000,Vehicles specially designed for travelling on snow; golf cars and similar vehicles......,3225,1917133,3732004
