hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
85167100,Electro-Thermic Coffee Or Tea Makers,12501,7970921,6905332
85167200,Toasters,2477,757309,427993
85167910,"Electro-Thermic Domestic Appliances, Nes",5786,972793,821967
85167920,Mosquito/Insect killing bat,16342,7209442,6320783
85167990,"Electro-Thermic Domestic Appliances, Nes",43213,13585413,9823599
85168000,Electric Heating Resistors (Excl. Those Of 85.45),98238,54528734,41670763
85169000,Parts Of Electro-Thermic Appliances Of 85.16,486844,165846016,136754352
85171100,"Telephone set,inclu.telephone for cellu. network line t.phon Sets With ordless Handsets",4497,2656799,2391168
85171300,Smartphones,3259,102430905,88300288
85171400,Other telephones for cellular networks or for other wireless networks,190,438092,184050
85171800,Telephone set for other wireless networks,153,1981383,1953549
85176100,"Other apparatus for transmission or reception of voice, images or other data??b",88749,1467785245,1043764702
85176210,Transmitting and receiving apparatus,370,69650878,67916071
85176230,"Modem; Ethernet interface card; computer network switch, hub and router",168857,473417383,450049895
85176240,G.master clock; modulator; m.plexer; optical fiber platform; network mgmt. system,803,22823286,22337631
85176250,"WI-FI WIMAX LAN Card Access point,Security Dev",2454,32724196,31618816
85176260,ANTENA FOR BASE STATION,3412,8935412,6905265
85176290,"Other reception, transmission app.(excl. modem, telephonic/telegraphic switch.",183400,551526716,513610479
85176900,Other telephone sets (excl. video phone ),171,853654,808898
85177900,Parts : NES,85291,1912978998,1856615175
85181000,Microphones And Stands Therefor,41552,39736788,33996969
85182100,"Single Loudspeakers, Mounted In Their Enclosures",15546,11040378,9519177
85182200,"Multiple Loudspeakers, Mounted In The Same Enclosure",21257,11187095,8434074
85182900,"Loudspeakers, Not Mounted In Encloseurs",243597,157813639,112656469
85183000,"Headphones, Earphones And Combined Microphone/Speaker Sets",166261,52555863,28942794
85184000,Audio-Frequency Electric Amplifiers,12992,6720047,4030306
85185000,Electric Sound Amplifier Sets,68431,27961009,10485991
85189000,Parts Of Apparatus Of 85.18,81312,26102750,11847047
85192000,"Apparatus operated by coins, banknotes, bank cards, tokens ..other means of payment",0,7901,7742
85193000,Turntables (record-decks) :,88,39050,20123
85198110,"Other apparatus, Using magnetic, optical or semiconductor media, In CKD condit",6,9512,5644
85198120,"Other apparatus, Using magnetic, optical or semiconductor media, In CBU condit",68736,23013655,14354703
85198910,"Other Sound recording or reproducing apparatus, In CKD condition, nes",445,170207,123240
85198920,"Other Sound recording or reproducing apparatus, In CBU condition, nes",50560,17201747,9800840
85211010,"Video Recording..Appa.,With/Without Video Tuner,Magnetic Tape-Type In Ckd",8,3900,3900
85211020,"Video Recording..Appa.,With/Without Video Tuner,Magnetic Tape-Type In Cbu",15,6760,6626
85219010,"Video Recording/Reprod,Appara.With/Without Vdo Tuner,Exc,Mag.Tape In Ckd",229,147746,28717
85219020,"Vdo Rcding./Reprod.Appa.,With/Without Vdo Tuner,Exc.Mag.Tape Type In Cbu",91281,39344558,27630532
85229010,OTHER APPARATUS OF THE HEADING 8519,9152,2790406,1946705
85229020,For apparatus of Heading 85.21,1003,1004336,108099
85232100,Cards incorporating a magnetic stripe,5,595772,584052
85232913,Other software for automatic data processing machines,9,4139929,4058354
85232919,"Other recorded media excl. rec. from holy Quran, software, reproduction of spe",1,5319266,5214750
85232990,Other Magnetic Media,63,23408,22331
85234100,Optical media: Unrecorded,933,307234,142138
85234921,Database; os; development tools; productivity; communication or collaboration soft.,0,2128,2085
85234929,Optical media: Incorporating computer software,36,84589184,82790642
85234990,Other Optical media (EXCL. Unrecorded),1,75411,73924
85235110,Flash memory card or similar media,2965,33760071,11149046
85235121,"Database,os, dev. tools, security software ms office internet ... presentation tools",1,2503,1227
85235129,Other software for automatic data processing machines,0,32,32
85235190,"Solid-state non-volatile storage devices, excl flash memory",175,4409243,3896204
85235200,Smart cards,5942,240973405,229688924
85235910,Proximity Cards and tags,1742,14479854,14056512
85235920,RFID TAG,4414,14879447,14002120
85235990,Semiconductor media : Excl. Proximity Cards and tags,0,226455,223393
85238010,Database; os; dev. tools; productivity; commn or collaboration soft.,0,13893456,13619700
85238020,Other software for automatic data processing machines,0,140812054,138037500
85238090,Excl Database; os; dev. tools; productivity; commn or collaboration soft.,21,12925839,12653756
85241110,Panel of apparatus of Heading 85.28,3,28395,28005
85241210,OLED panel of apparatus of Heading 85.28,0,7204,7062
85241210,OLED panel of apparatus of Heading 85.28 Imported by TV manufacturing industry,1113,11320242,11146853
85241910,LED panel of apparatus of Heading 85.28,875,3269586,2240624
85241910,LED panel of apparatus of Heading 85.28 Imported by TV manufacturing industry,15531,58047934,48939018
85241990,"Flat panel display modules, Without drivers or control circuits : NES",40,2312579,2255658
85249100,"Flat panel display modules, whether or not incorporating Of liquid crystals",2372,87227944,85980292
85249900,"Flat panel display modules, whether or not incorporating touch-sensitive screens,NES",67762,1476315431,1373245770
85256020,Walkietalkie,74,329475,313744
85256090,"Other Transmission apparatus incorporating reception apparatus(excl. aircraft,",6,40052,39264
85258090,"TELEVISION CAMERAS, DIGITAL CAMERAS AND VIDEO CAMERA RECORDERS, EXCLU. WEB CAM AND DI",240,311451,305316
85258110,High-speed goods as specified in Subheading Note 1 to this Chapter,3531,1233335,734119
85258190,High-speed goods as specified in Subheading Note 1 to this Chapter,636,692571,373983
85258290,"Other, radiation-hardened or radiation-tolerant goods as specified in Subheading Not2",1235,2517779,1961910
85258310,"Other, night vision goods as specified in Subheading Note 3 to this Chapter",17,79824,78251
85258900,"Flat panel display modules, whether or not incorporating touch-sensitive screens. NES",116437,139401574,60348448
85261000,Radar Apparatus,8,85106,80164
85269110,GPS Vehicle tracking system,239,2382599,2106698
85269200,Radio Remote Control Apparatus,262,1321501,1320866
85272100,Combined with sound recording or reproducing apparatus :,311,116693,113743
85272900,"Radio receivers for motor vehicles, nes",6572,2001829,992232
85279900,"Other sound record. or reproducing apparatus, nes, CBU",464,255339,125154
85284900,"Other Cathode-ray tube monitors, excl. of a kind solely....used in an automati",3,91518,89729
85285210,Computer monitor size not exceeding 30 inch,158398,256196494,168213575
85285290,"Other Monitor, excluding Computer monitor size not exceeding 22 inch",7618,23915585,20946817
85285900,"Other Monitor, excl, of a kind solely or principally?.an automatic data proc..",32811,62716740,46291428
85286200,"Projector, Cpbl.of directly connecting…for use with auto data processing mchn, 8471",1179,10337727,9643836
85286900,"Other Projections, excl. of a kind solely or prin?.an automatic data proc..sys",13119,81400451,74505779
85287110,"Reception apparatus for television,?.,Not designed to incorporate a video disp",22199,9976960,4152624
85287190,"Reception apparatus for television,?.,Not designed to incorporate a video disp",7900,4884915,1437462
85287200,"Other Reception apparatus for television,.,Colour, CKD",6562,5524783,2526468
85287300,"Other, black and white or other monochrome",7251,3873964,503071
85291000,Aerials And Aerial Reflectors Of All Kinds And Parts Thereof,1296,2724839,2664113
85299010,Parts of apparatus of Heading 85.27,3792,2965276,848348
85299021,LED bulb with bar,578,1715173,1663856
85299021,LED bulb with bar imported by television manufacturing industry,3822,22804086,21762618
85299022,"Open Cell for use in manufacturing of LCD,LED panel imported by TV Industry",86638,618718584,583616774
85299022,Open Cell for use in manufacturing of LCD/LED panel,3363,18167744,16017994
85299023,Other Parts,23638,10320638,7960496
85299023,"Parts of apparatus of Heading 85.28, imported by television manufacturing industry",240146,133289498,117545178
85299029,Parts of app. of 85.25-85.28 Excl. Imp. By VAT reg. TV Mfg. including TV card,516,1470604,1443870
85299030,Loaded printed circuit board of Heading 85.27 and 85.28,3168,5889040,4757100
85299030,"Loaded printed circuit board of Heading 85.27 and 85.28, imported by TV industry",22664,45997738,39771783
85299039,"LOADED PRINTED CIRCUIT BOARD OF HEADING 85.27 AND 85.28, EXC.IMP. BY VAT REGISTERED TV",15,37590,36850
85299090,Parts Of Apparatus Of Heading No. 85.25 & 85.26,6228,76945355,73718276
85301000,Electrical Signalling... Equipment For Railways Or Tramways,182,337415,330767
85308000,"Electrical Signalling... Equipment For Roads, Inland Waterways...",7747,13823694,13333156
85309000,"Parts Of Electrical Signalling Equipment For Railways, Etc, Of 85.30",370,13664454,13534443
85311000,Electrical Burglar Or Fire Alarms And Similar Apparatus,7518,74736038,73511242
85312000,ndicator panels incorp. liquid crystal devices (LCD) or light-emitting diodes (LED),8283,43636902,42668708
85318000,"Electrical Apparatus For Sound Or Visual Signalling, Nes",7819,23123099,19839308
85319000,Parts Of Apparatus Of 85.31,10362,8262886,6280719
85321000,Fixed Capacitors For 50/60 Hz Circuits Having Power Capacity >=0.5kvar,40505,22916355,20979562
85322100,Fixed Electrical Capacitors Of Tantalum,0,19474,19090
85322200,Aluminium electrolytic,5550,2763573,2459522
85322300,"Fixed Electrical Capacitors Of Ceramic Dielectric, Single Layer",118,163527,157557
85322500,Fixed Electrical Capacitors Of Dielectric Of Paper Or Plastics,50391,27151880,23801027
85322910,Capacitor,12426,12008822,10999494
85322990,"Fixed electrical capacitors, nes, Excl capacitors imp by VAT reg comp. manu.",94834,131809211,112897811
85323000,Electrical Variable Or Adjustable (Pre-Set) Capacitors,10467,5283757,4925178
85329000,Parts Of Electrical Capacitors Of 85.32,1250,685521,520739
85331000,"Fixed Carbon Resistors, Composition Or Film Types",2344,964517,586835
85332100,Fixed Resistors For A Power Handling Capacity =<20w,281,2137531,2061180
85332900,Other Fixed Resistors For A Power Handling Capacity >20w,5622,28161187,26514019
85333100,Wirewound Variable Resistors For A Power Handling Capacity =<20w,1,200004,195680
85334000,"Variable Resistors, Nes (Incl. Rheostats And Potentiometers)",31191,39391088,31594264
85339000,"Parts Of Electrical Resistors, Rheostats And Potentiometers",915,3420350,3352954
85340000,Printed Circuits,54079,95177745,90258664
85351000,"Fuses, >1000 V",105959,21116491,20708851
85352110,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,4593,2114201,1845679
85352190,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,27053,33939088,31689077
85352900,Automatic Circuit Breakers For A Voltage >72.5 Kv,11214,3071165,2032108
85353000,"Isolating Switches And Make-And-Break Switches, >1000 V",112268,47773788,46888274
85354010,Lightning arresters,48098,90349472,89247351
85354090,Excl. Lightning arresters,902,680756,668675
85359010,"Other Apparatus For Switching... Electrical Circuits, >1000 V, Nes",15,20117,19746
85359090,"Other Apparatus For Switching... Electrical Circuits, >1000 V, Nes",11135,5248718,4519102
85361000,"Fuses, =<1000 V",2254,1123926,905839
85362000,"Automatic Circuit Breakers, =<1000 V",78812,101685090,90008093
85363010,Motor protector,781,3422170,3354005
85363090,"Apparatus For Protecting Electrical Circuits, Nes, =<1000 V",1823,1462628,667602
85364100,Relays For A Voltage =<60 V,13960,7140913,5858406
85364910,PTC relay,181,6877435,6732116
85364990,Relays For A Voltage 60-1000 V,48980,69330989,62531382
85365000,Other switches,57245,78404597,69715765
85366100,"Lamp-Holders, =<1000 V",11594,32955939,28016563
85366900,Other,3459,12128677,10684233
85366990,Excl. Plug terminal imp. by VAT reg. electric fan motor/water pump motor manf. Ind.,1013,568452,89144
85367000,"Connectors for optical fibres, optical fibre bundles or cables",17356,5538023,3564336
85369010,Connector; Terminal; Electrical apparatus Imported by compressor industry,1217,3513227,3440079
85369010,"Connector, Terminal and Electrical apparatus",14755,25332444,23879982
85369090,"Apparatus For Switching... Electrical Circuits, Nes, =<1000 V",39706,92819957,88276143
85371010,BUSBAR TRUNKING SYSTEM,164754,304080381,291734936
85371020,Electric panel,41568,109807623,107451068
85371090,Other,33652,269691211,260290176
85372000,"Boards...Equipped With Two/More Apparatus Of 85.35/85.36, Voltage > 1000v",331490,1590625332,1574379763
85381000,"Boards... Desks, Cabinets And Other Bases For Goods Of 85.37, Not Equipped",56977,18123146,13395892
85389000,"Other than Parts Of Apparatus Of 85.35 To 85.37, Nes",721044,789037884,639561973
85389090,"Parts Of Apparatus Of 85.35 To 85.37, Nes",18,16265,15427
85391000,Sealed Beam Lamp Units,14168,3387182,1492327
85392110,Tungsten Halogen Lomp For Use In Laboratories Or Operation Theatres,1,390494,382824
85392190,Other Tungsten Halogen Filament Lamps (Excl.Ultra-Violet Or Infra-Red)Nes.,1027,783489,692911
85392200,"Filament lamps of a power =<200w and of a voltage >100v, nes",23,203937,183301
85392910,Indicator pilot lamp 6V-60V/5 Watt,9367,4072503,1262868
85392990,"Elec.filmnt.or discharge lamps,incl. sealed beam..excl.Indicator pilot lamp 6V-60V/5 wa",3567,2003487,1029990
85393110,Energy Saving Lamp having an output of light 3 times or more compared to normal fla.,69,240518,235778
85393120,T5 tube light,629,373647,273007
85393190,"Discharge Lamp other than Ultra-Violet Lamps, Fluorescent, Hot Cathode",1431,882267,122875
85393290,"Other Mercury Or Sodium Vapour Lamps; Metal Halide Lamps, Nes",17964,27840565,27319355
85393990,"Discharge Lamps, Not Ulta-Viilet Lamps,Mercury Or Sodium Vapour Lamps Nes.",390,2628728,2583583
85394100,Arc-Lamps,142,2185157,2089979
85394990,Other Ultra-Violet Or Infra-Red Lamps Nes.,12456,16882892,12819672
85395100,Light-emitting diode (LED) light sources :,30390,12044368,3585076
85395200,Light-emitting diode (LED) light sources :Light-emitting diode (LED) lamps,58801,42443926,34544189
85399010,Base Cap For Lamps,57928,23122956,16608846
85399030,Of Light-emitting diode (LED) lamps,202719,123270379,110974059
85399090,"Parts For Filament Or Discharge Lamps,Excl.Aluminum Base Cap For Lamps,Nes",154278,69744622,49735387
85407100,Magnetrons,4966,2924532,2381678
85407900,"Microwave Tubes (Excl. Magnetrons, Klystrons And Grid-Controlled Tubes)",26,11890,2699
85408100,Receiver Or Amplifier Valves And Tubes,74,33792,6012
85408900,"Other Valves And Tubes, Nes",58,4694961,4608735
85409900,Other Parts Of Tubes And Valves Of 85.40 (Excl.Parts Of Cathode-Ray Tubes),815,322301,126626
85411000,"Diodes, other than photosensitive or light-emitting diodes (LED)",12076,21737923,19429746
85412900,"Transistors (Excl. Phototransistors), With A Dissipation Rate >=1w",6585,11884537,9888065
85413000,"Thyristors, Diacs And Triacs, Other Than Photosensitive Devices",442,2420671,2367327
85414100,"Photosensitive semi-conductor devices, including....Light-emitting diodes (LED)",5468,21716829,20151708
85414200,Photovoltaic cells not assembled in modules or made up into panels,1317,6474903,6327138
85414300,Photovoltaic cells assembled in modules or made up into panels,1028286,378514692,278320257
85414900,"Other --- Photosensitive semi-conductor devices,..light-emitting diodes (LED) NES",4,339309,332308
85415100,"Other semi-conductor devices , Semiconductor-based transducers",90,458109,449082
85415900,Other semi-conductor devices : NES,16,765629,750578
85416000,Mounted Piezo-Electric Crystals,26,13784068,13512247
85419000,Parts Of Devices Of 85.41,5493,3190091,981085
85423110,"Processors & controllers, whet. or not comb.logic ckt, a, SIM module",744,67152992,32163044
85423120,Other module,3928,29263727,28554180
85423120,Other module imported by SIM card or Smart card or Digital card manufacturing industry,13,3668122,3059228
85423190,"Processors & controllers, whet. or not comb.logic ckt, a, Excl. SIM module",339,379687,79984
85423300,Amplifiers,14,623862,611943
85423910,"SIM card, TV",0,71362,69571
85423990,"Electronic integrated circuits,nes",5948,3438582794,3372600460
85429000,Parts,2419,1744219,812173
85432000,Signal Generators,66,426223,369977
85433000,"Machines/Apparatus For Electroplating, Electrolysis Or Electrophoresis",18207,8912223,2445779
85437010,Remote control for electronic and electrical apparatus,17654,26327202,23450550
85437030,Electronic insects repelling devices,9752,9184375,6888169
85437040,Electric/Electronic access control,915,452551,175277
85437090,"Other machines & appa., Excl. Remote control for electronic and electrical appa.",51610,107731442,93090621
85439090,Parts excluding Electronic Cigarattes and Similar personal electric vaporising device,16460,6608020,3622583
85441100,Of copper,197932,303077878,205679015
85441910,Cotton Braided Electric Cables,91,168120,158356
85441990,Other Winding Wire (Excl Wire Of Copper & Cotton Braided Electric Cables),101971,126516857,121514239
85442000,Co-Axial Cable And Other Co-Axial Electric Conductors,87848,207201324,186971289
85443000,"Ignition Wiring Sets And Other Wiring Sets For Vehicles, Aircraft...",43508,27223318,20596195
85444200,"Other electric conductors for a voltage not exceeding 1,000 V: Fitted with conn",204423,180698261,158935431
85444900,"Electric Conductors, Nes, For A Voltage <=80 V, Not Fitted With Connectors",519277,2221057292,2142994603
85446000,"Other electric conductors, for a voltage exceeding 1000V",287728,480970792,472765335
85447000,Optical Fibre Cables Made Up Of Individually Sheathed Fibres,38312,25939534,21172352
85451100,Carbon electrodes for furnaces,254464,87567018,64584243
85451990,"Carbon electrodes (excl. for furnaces), nes",0,10995,10886
85452000,Carbon Brushes,4629,10282351,9635531
85459010,Crabon Block,432,118757,80675
85459020,Carbon rod,5581,1909998,1730031
85459090,"Articles Of Graphite Or Other Carbon, Nes, For Electrical Purposes, Nes",4609,3038894,2855022
85461000,Glass Electrical Insulaters,110,71136,69735
85462000,Ceramic Electrical Insulators,1021592,204241009,141590415
85469000,Electrical Insulators (Excl. Of Glass Or Ceramics),20943,28119952,26949373
85471000,Insulating Fittings Of Ceramics For Electrical Machines...,41059,3451301,2123274
85472000,Insulating Fittings Of Plastics For Electrical Machines...,3785,1327526,1216695
85479000,Other,1806,8700063,8518030
85480000,"Electrical parts of machinery or apparatus, not specified or included elsewhere in th",2310,6193932,5497152
85492900,Of a kind used principally for the recovery of precious metal :NES,1,1001330,981600
86071900,"Axles, Wheels And Parts Of Bogies, Etc, Of Railway.. Locos/Rolling Stock",368043,113492160,111255918
86072900,"Brakes And Parts Thereof, Of Railway... Locomotives/Rolling Stock",3500,1153329,1135314
86073000,"Hooks And Other Coupling Devices, Buffers, And Parts Thereof",278,231308,229018
86079100,"Parts Of Railway Or Tramway Locomotives, Nes",4355,9577074,9388366
86079900,"Parts Of Railway Or Tramway Rolling Stock, Nes",2794,7769403,7391838
86080000,Railway/Tramway Track Fixtures/Fittings; Mechanical Signalling...,150,63081,25031
86090090,"Containers Specially Designed For Transport By One Or More Method, Nes",31451,5912183,5118284
87012100,With only compression-ignition internal combustion piston engn(diesel or semi-diesel,158520,69475705,61472700
87012900,Road tractors for semi-trailers : NES,8498,7271341,6441750
87019210,"Other Tracktor, of an engine power Exceeding 18 kW but not exceeding 37 kW",525163,257427965,241682990
87019310,"Other tracktor, of an engine power Exceeding 37 kW but not exceeding 75 kW",687856,333326937,311422764
87021030,"Built-Up,Having A Seating Capacity >15 but not exceeding 40,incl.the driver",53830,75499451,73936036
87029040,"Built-Up,having a seating capacity not exceeding 15,including the driver",472390,360891785,324953863
87031000,Vehicles specially designed for travelling on snow; golf cars and similar vehicles......,3040,2990222,2871180
87032121,"Recond. Motor cars & oth. vehicles; incl.stn.wagons,CBU, cylinder capacity not>1000 cc",1810,1417272,1114975
87032211,"Recond.Motor Cars & oth. Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",255710,231857079,209631583
87032215,"Reconditioned Microbus, CBU, capacity >1000cc, but <=1500cc",1250,923606,847205
87032221,"Other Motor Cars & Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",81511,104717039,100875783
87032331,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >1600cc,but =<2000cc",132830,154947896,141096771
87032334,"Recond Ambulance fitted with essen. equp. passen cabin leng>9ft Cap >1600cc,<=2000cc",52683,38460626,35105270
87032336,"Recond. Microbus of a cylinder capacity exceeding 1800cc, , CBU",204460,181838484,163828601
87032351,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",93330,106346677,95706000
87032353,"Recond Ambulance fitted essen. equp. passen cabin leng>9ft cap.>2000cc, =<3000cc",2010,1447097,1411050
87032361,"Other Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",8795,43879465,42957267
87032411,"Recond. Motor cars and oth.vehicles,incl. stn. wagon,CBU cap. >3000cc, <=4000cc",2520,4261057,3926400
87032431,"Recon. Motor car & oth.vehicle incl.stn.Wagon,CBU,capacity >4000CC",4750,10867221,4153100
87033125,"Three wheeled vehicles, not exceeding 1000CC",16878,8711212,8343600
87033321,"Oth.Motor cars & vehi.incl.stn. wagons,CBU, cap.>2500cc, but <=3000cc",19500,43172991,42892741
87033341,"Oth.Motor cars & vehi.incl. stn. wagons, CBU,>3000cc but <=4000cc",96800,203577210,199565934
87034011,Of a cylinder capacity not exceeding 1800 cc,38060,60444269,57105255
87034012,Of a cylinder capacity not exceeding 1800 cc,1276175,1356726764,1238887843
87034013,"Microbus, brand new , cyliner capacity not >1600CC",18780,28339319,26632035
87034014,"Microbus, Reconditioned, cyliner capacity not >1600CC",515550,546137907,497843194
87034022,"Motor cars & oth. vehicles, incl. stn wagons, CBU, recondition, cap. >1600CC, <2000CC",41210,50187386,47544401
87034032,"Motor cars & oth vehicles, incl. station wagons, CBU, Recond. , >2000CC, =<2500CC",160570,219458696,203459071
87034033,"Microbus, brand new, cylinder capacity >2000CC, but not >2500CC",11330,27123444,25619760
87034034,"Microbus, reconditioned, cylinder capacity >=2001CC, but not <=2500CC",47540,72015810,66100287
87034052,"Motor cars and oth vehicles, incl station wagons, CBU, recondition, capa3001CC-4000CC",2200,5893880,5777721
87036011,"Motor cars and oth vehicles, Inc. station wagons, CBU, Brand new,Capacity <1800cc",188169,225014856,210357932
87036021,"Motor cars and other vehicles, incl. stn. wagons, CBU, brand new , >1800cc, <=2000cc",5260,16741390,15951000
87036052,"Motor cars and other vehicles, including station wagons, CBU, recondition,3001-4000cc",2590,16463246,15951000
87038000,"Other vehicles, with only electric motor for propulsion",34290,218146561,204754230
87039011,"CNG operated 3 wheeled vehicle, 4 stroke engine,CBU",72540,35900084,33129000
87039013,Electric Battery operated 3 wheeled Vehicles,1260152,172108931,153507354
87039090,"Other Vehicle, NES",1060,1002717,990839
87042111,"Refer Van & Insulated Road Milk Tanker In Cbu, G.V.W Not >5 Tonnes",22220,15109043,13362030
87042114,"Double cabin pickup,CBU,min.4 doors of a cylinder capacity 2001cc-3000cc",76710,91800269,90307200
87042116,"Double cabin pickup,CBU,min.4 doors of a cylinder capacity >4000cc",7590,11035247,10817809
87042119,"Goods vehicles, with diesel or semi-diesel engines, gvw =<5tonnes, CBU, NES",237367,128419993,120846166
87042121,Truck and pickup in CKD condition,273944,149140068,141848225
87042211,Refrigeration Van in CBU,22550,18143932,17395070
87042219,"Goods vehicles, with diesel or semi-diesel engines, gvw 5-20tonnes, CBU, NES",88718,57441088,55399737
87042221,"Truck, Gvw >5 Toones, Not >20 Tonnes, Ckd",1028838,431982217,415717045
87042312,Truck having more than 2 axles in CBU,445724,151664670,147117979
87042313,Dumper/tipper in CBU,377298,119007331,113890140
87043111,"Refer Van & Insulated Road Milk Tanker, Cbu, Gvw Not >5 Tonnes",7860,4991661,4086189
87043119,"Goods vehicles, with spark-ignition piston engines, gvw =<5tonnes, CBU, NES",16970,13033527,11583210
87051000,Crane Lorries,466156,326006624,322935810
87053000,Fire Fighting Vehicles,370,146707,137625
87059020,ROAD SWEEPER,2025,1315498,1271172
87059090,"Special Purpose Motor Vehicles, Nes (Eg Breakdown Lorries, Etc)",4170,1752328,1717800
87060022,Chassis Fitted With Eng.Heading No.87.02 Buses For Having Seating Cap.>=40,438365,205173011,193303841
87060024,"Chassis fitted with engine,for the notor vehicles of heading 87.02 in CKD Condition",424940,177244046,172069222
87060029,"Chassis Fitted With Engines,For The Motor Vehicles Of 87.02, Nes",10490,5507316,4908000
87060043,Chassis fitted with eng. for motor vehic. 8704. in CKD,15168,7442387,7295742
87060050,"Chassis Fitted With Engines, For The Motor Vehicles Of Heading No.87.05",12,7376,7362
87071000,Bodies (Incl. Cabs) For The Motor Vehicles Of 87.03,38250,26178546,25746229
87079041,"Bodies Including Cabs, For Trucks ( Excl. Multi Axle Trucks), Pickup",36552,15534012,13570620
87079049,"Bodies Incl. Cabs For The Motor Vehicles, Nes",88520,39975559,39375204
87081000,Bumpers and parts thereof,23920,12020813,7572540
87082100,Safety seat belts,313,370741,331304
87082200,"Front windscreens (windshields),rear windows& oth win. specified in S.head Note 1 Ch",27903,13804207,11803361
87082900,"Parts and accessories of bodies (incl. cabs), nes",42332,23904419,12339519
87083000,Brakes and servo-brakes and parts thereof Excl. For tractors,205897,85530036,41085692
87084000,Gear boxes,173468,68782388,46260803
87085000,Drive-axles with differential,292234,114154977,79384475
87087000,Road wheels and parts and accessories thereof,106824,49096281,44376581
87088000,Suspension shock absorbers,205197,87029238,54367481
87089100,Radiators,17748,9437037,7014335
87089200,Silencers and exhaust pipes,6369,6061026,5072619
87089300,Clutches and parts thereof,90201,43986889,32176958
87089400,"Steering wheels, steering columns and steering boxes",8455,5999643,3682128
87089500,Safety airbags with inflater system; parts thereof,457,1840334,1810270
87089900,"Parts and accessories, nes, for vehicles of 87.01 to 87.05",968685,508021796,371046933
87100000,Motorized Tanks And Other Armoured Fighting Vehicles And Parts Thereof,3419,14273062,13988006
87112011,"Piston engine,capacity >50cc not >250cc,Motorcycle, in CBU with four-stroke engine",82126,110270854,103965979
87112021,"Piston Engine,Capacity >50cc not >250cc,Motorcycle,In CKD with four stroke engine",10754,5857842,5134995
87116000,"Motorcycles (including mopeds)...; side-cars., With electric motor for propulsion",65070,33601376,27700856
87119000,Other,1828,642551,164202
87120000,"Bicycles And Other Cycles, Not Motorized",19681,4362510,3179845
87131000,"Invalid Carriages, Not Mechanically Propelled",91161,31627702,26250619
87139000,"Invalid Carriages, Motorised Or Otherwise Mechanically Propelled",6527,1534351,836833
87141010,"Parts and acce. Of Motorcycles, Saddles",1513,766556,603188
87141020,FUEL TANK OF MOTORCYCLE,236920,141672784,131004628
87141090,"Parts and acce. Of Motorcycles, EXCLUDING Saddles",3440651,2862756328,2736902742
87142000,Parts And Accessories Of Invalid Carriages,1065,455384,114111
87149100,"Frames and forks, and parts thereof",200956,57831384,49503556
87149210,"Wheel Rims & Spokes Of Bicycles & Other Cycles, Not Motorised",29953,8504480,6802479
87149290,Wheel Rims & Spokes Of Bicycles & Other Cycles (Excl. Not Motorised),732,391523,363843
87149311,"Hubs, other Than Coaster Braking Hubs & Hub ... Free-wheel sprocket-wheels of bicycle",76518,20849679,17303460
87149319,"Hubs, other Than Coaster Braking Hub excluding Free-wheel sprocket-wheels of bicycle",51413,13662205,12096882
87149390,"Hubs,Other Than Coaster Braking Hubs & ....Of Bicycles (Excl.Not Motorised",1699,425213,309143
87149410,"Brakes,Including Coaster Braking Hubs & Hubs...Of Bicycles, Not Motorised",81504,23760556,18482143
87149490,"Brakes,Including Coaster Braking Hubs &..Of Bicycle (Excl.Not Motorised)",832,669737,638932
87149510,"Saddles Of Bicycles & Other, Not Motorised",36166,9325536,7664919
87149610,"Pedals & Crank-Gear Of Bicycles & Other, Not Motorised",167061,43031967,33785029
87149690,Pedals & Crank-Gear Of Bicycles & Other (Excl. Not Motorised),1,872,859
87149900,"Parts and accessories of cycles, nes",367575,100696066,72475590
87150000,Baby Carriages And Parts Thereof,25342,6718222,3696263
87163900,"Trailers And Semi-Trailers For The Transport Of Goods, Nes",48722,13177360,10509255
87164000,"Trailers And Semi-Trailers, Nes",11390,3097865,3036825
87168000,"Vehicles, Not Mechanically Propelled, Nes",72396,6724116,5098605
87169000,"Parts Of Trailers, Semi-Trailers, Etc, Of 87.16",36926,8060160,6620964
88022000,"Aeroplanes And Other Aircraft, Nes, Of An Unladen Weight =<2000kg",750,28162411,27607500
88062300,"Oth,for rmt-ctrl.flight only: With maximum take-off weight >7 kg but <25 kg",354,12579210,12331350
88071010,Propellers and rotors and parts thereof :,0,191189,187419
88073010,"Other parts of aeroplanes, helicopters or unmanned aircraft :",0,35646,34943
88073090,"Other parts of aeroplanes, helicopters or unmanned aircraft :",43772,709118686,709117656
88079000,"Parts of goods of heading 88.01, 88.02 or 88.06.OTHER",16085,391091654,373831815
89069000,"OTHER VESSELS, EXCLUDING WARSHIPS",56900,419670548,415515394
89071000,Inflatable Rafts,25,1160184,1137429
