hscode,description,net_wt_kg,assess_value_bdt
61159600,"Panty hose,tights,stockings,sock..., inclu.grad.Comp.hos.Of synthetic fibres",250,98039
61159900,"Hosiery And Footwear Without Soles Of Other Tex., Knitted Or Crochete, Nes",10430,3475411
61161000,"IMPREGNATED, COATED OR COVERED WITH PLASTICS OR RUBBER",807,384092
61169200,"Gloves, Mittens And Mitts, Of Cotton, Knitted Or Crocheted",419,130524
61169300,"Gloves, Mittens And Mitts, Of Synthetic Fibres, Knitted Or Crocheted",0,626
61169900,"Gloves, Mittens And Mitts, Of Other Textiles, Knitted Or Crocheted",4660,2276594
61171000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE",457,201167
61178090,"Other clothing accessories, knitted or crocheted, nes",423,170119
61179000,"Parts Of Garments Or Clothing Accessories, Knitted Or Crocheted",500,561302
62013000,"overcoat, rain-coat, of cotton",364,141052
62014000,Other Of man-made fibres,10,36294
62019000,"Mens or boys overcoat, car-coats, cloaks excludin Of other textile materials",70044,13821445
62023000,"Womens or girls overcoat , car-coad capes, cloaks, anoraks ...Of cotton",2,2508
62024000,"Womens or girls overcoat , car-coad capes, cloaks, anoraks ...Of man-made fibres",4,7513
62029000,"Woent or gilrs overcoat, raincot car-coat capes, ......Of other textile materials",1658,640607
62031200,Men'S Or Boys' Suits Of Synthetic Fibres,50,135119
62032200,Men'S Or Boys' Ensembles Of Cotton,7,5510
62032300,Men'S Or Boys' Ensembles Of Synthetic Fibres,23,100713
62032900,"Men'S Or Boys' Ensembles Of Other Textiles, Nes",63,295950
62033100,Men'S Or Boys' Jackets And Blazers Of Wool Or Fine Animal Hair,63,106501
62033200,Men'S Or Boys' Jackets And Blazers Of Cotton,555,537709
62033300,Men'S Or Boys' Jackets And Blazers Of Synthetic Fibres,335,264606
62033900,"Men'S Or Boy'S Jackets And Blazers Of Other Textiles,(Exl.Wool,Syn.Fab,Cot",2923,3603919
62034100,"Men'S/Boy'S Bib&Brace Trousers,Breeches,Shorts Of Wool Or Fine Animalhar",12,13152
62034200,"Men'S Or Boys' Bib & Brace Trousers, Breeches, Shorts, Of Cotton",11293,7770190
62034300,"Men'S Or Boys' Bib & Brace Trousers, Breeches & Shorts Of Synthetic Fibres",64069,35655208
62034900,"Men'S Or Boys' Bib&Brace Trousers,Breeches & Shorts Of Other Textiles,Nes",14496,9520650
62041100,Women'S Or Girls' Suits Of Wool Or Fine Animal Hair,127,90468
62041200,Women'S Or Girls' Suits Of Cotton,5759,5855148
62042100,Women'S Or Girls' Ensembles Of Wool Or Fine Animal Hair,2,22417
62042200,Women'S Or Girls' Ensembles Of Cotton,22,21288
62042300,Women's or girls' ensembles of synthetic fibres,294795,220548916
62042900,"Women'S Or Girls' Ensembles Of Other Textiles, (Exl.Wool,Cotton,Syn.Fibre)",51608,31066439
62043200,Women'S Or Girls' Jackets And Blazers Of Cotton,131,66799
62043300,Women'S Or Girls' Jackets And Blazers Of Synthetic Fibres,1930,908728
62043900,"Women'S Or Girls' Jackets&Blazers Of Oth.Tex.,(Exl.Wool,Cotton,Syn.Fibre)",770,335334
62044200,Dresses Of Cotton,23,63319
62044300,Dresses Of Synthetic Fibres,164457,139140308
62044400,Dresses Of Artificial Fibres,1,999
62044900,"Dresses Of Other Textiles, (Exl.Wool,Cotton,Syn./Arti.Fibre)",88683,60857300
62045200,Skirts And Divided Skirts Of Cotton,92,72871
62045300,Skirts And Divided Skirts Of Synthetic Fibres,4,10584
62045900,"Skirts And Divided Skirts Of Other Textiles, (Exl.Wool,Cotton,Syn.Fibre)",9,113853
62046100,"Women'S Or Girls' Trousers, Breeches, Etc, Of Wool Or Fine Animal Hair",65,73370
62046200,"Women'S Or Girls' Trousers, Breeches, Etc, Of Cotton",805,1154614
62046300,"Women'S Or Girls' Trousers, Breeches, Etc, Of Synthetic Fibres",2,5456
62046900,"Women'S/Girl'S Trousers,Breeches,Etc,Of Oth.Tex.,(Exl.Wool,Cotton,Syn.Fib.",888,159234
62052000,Men'S Or Boys' Shirts Of Cotton,17005,8549130
62053000,Men'S Or Boys' Shirts Of Man-Made Fibres,20,61383
62059000,"Men'S Or Boy'S Shirts Of Other Textiles,(Exl.Wool,Cotton,Man Made Fibre)",4541,4540746
62061000,"Women'S Or Girl'S Blouses, Shirts/Blouses Of Silk Or Silk Waste",57,20034
62062000,"Women'S Or Girl'S Blouses, Shirts/Blouses Of Wool Or Fine Animal Hair",4,9494
62063000,"Women'S Or Girls' Blouses, Shirts/Blouses Of Cotton",883,1530740
62064000,"Women'S Or Girl'S Blouses, Shirts/Blouses Of Man-Made Fibres",22,67338
62069000,"Women/Girl'S Blouses,Shirts/Blouses Of Oth.Tex.(Exl.Silk,Wool,Of Man M.Fib",1156,569561
62071100,Men'S Or Boys' Underpants And Briefs Of Cotton,499,295249
62071900,"Men'S Or Boys' Underpants And Briefs Of Textile Materials, (Exl. Cotton)",32,16091
62072100,Men'S Or Boys' Nightshirts And Pyjamas Of Cotton,473,104252
62072900,"Men'S Or Boy'S Nightshirts & Pyjamas Of Tex.Mate.(Exl.Cotton,Man Made Fib.",3250,980555
62079100,"Men'S Or Boys' Singlets,Vests Dressing Gowns, Etc, Of Cotton",5083,8271368
62079900,"Mens/Boy'S Singlets,Vests Dressing Gowns,Etc,Of Oth.Tex.(Exl.Cot.Man M.Fib",825,403228
62081900,"Slips And Petticoats Of Other Textiles, (Exl. Man Made Fibre)",102,19030
62082100,Women'S Or Girls' Nightdresses And Pyjamas Of Cotton,3,4610
62082200,Women'S Or Girls' Nightdresses And Pyjamas Of Man-Made Fibres,2,3130
62082900,"Womens/Girl'S Nightdresses & Pyjamas Of Tex.Mat.(Exl.Cotton, Man Made Fib.",255,157819
62089100,"Women'S Or Girls' Dressing Gowns, Panties, Etc, Of Cotton",5192,2011222
62089900,"Womens/Girl'S Dressing Gowns,Panties,Etc,Of Oth.Tex.(Exl.Cotton Man M.Fib.",22791,12156861
62092000,Babies' Garments And Clothing Accessories Of Cotton,3860,2081725
62093000,Babies' Garments And Clothing Accessories Of Synthetic Fibres,31954,16784819
62099000,"Babies Garments&Clothing Accessories Of Oth.Tex.(Exl.Wool,Cotton,Syn.Fib)",237953,87222253
62101000,"GARMENTS, MADE UP..OF HEAD.5602,5603,5903, 5906 OR 5907 OF FABRICS OF HEAD.5602 OR 5603",1398,396831
62102000,"Garments Of 6201.11 To 19, Made Up Of Fabrics Of 59.03, 59.06 Or59.07",6,18885
62104000,"Men'S Or Boys' Garments Made Up Of Fabrics Of 59.03, 59.06 Or 59.07",65,8700
62105000,"Women'S Or Girls' Garments Made Up Of Fabrics Of 59.03, 59.06 Or 59.07",5,8772
62111100,Men'S Or Boys' Swimwear,287,265725
62111200,Women'S Or Girls' Swimwear,89,66490
62112000,Ski Suits,356,129120
62113200,"Men's or boys' garments of cotton, nes",573,327997
62113300,"Men's or boys' garments of man-made fibres, nes",34,227382
62113900,"Men's or boys' garments of other textiles, nes",324,85104
62114200,"Women's or girls' garments of cotton, nes",1914,1393909
62114300,"Women's or girls' garments of man-made fibres, nes",31,1634431
62114900,"Women's or girls' garments of other textiles, nes",1786,935505
62121000,Brassisres,14150,7324189
62122000,Girdles And Panty-Girdles,509,422427
62129000,"Corsets, Braces, Garters, Suspenders And Similar Articles",11672,4372792
62132000,Handkerchiefs Of Cotton,709,282594
62139000,"Handkerchiefs Of Other Textiles, (Exl. Silk/Silk Waste,Cotton).",189,75566
62141000,"Shawls,Scarves,Mufflers,Mantillas,Veils,& The Like Of Silk Or Silk Waste",1890,788608
62142000,"Shawls,Scarves,Mufflers,Mantillas,Veils & The Like Of Wool/Finearri Hair",1843,849465
62143000,"Shawls,Scarves,Mufflers,Mantillas,Veils,Etc & The Like Of Synthetic Fibres",933,1163631
62144000,"Shawls,Scarves,Mufflers,Mantillas,Veils & The Like Of Artificial Fibre",153,75369
62149000,"Shawls,Scrvs.,Mflrs.,Mntls.,Veils,Etc,Of Oth.Textls.(Exl.Silk/Wool,Syn/Art",115582,44248244
62151000,"Ties, Bow Ties And Cravats Of Silk Or Silk Waste",111,38423
62152000,"Ties, Bow Ties And Cravats Of Man-Made Fibres",17,88188
62159000,"Ties, Bow Ties And Cravats Of Other Textiles,Nes(Excl.Silk Man Made Fibre)",2390,1861044
62160000,"Gloves, Mittens And Mitts",195,976729
62171000,"Clothing Accessories, Nes",16149,11023686
62179000,"Parts Of Garments Or Clothing Accessories, Nes",2611,2544238
63012000,"Blankets (Excl. Electric Blankets) And Travelling Rugs, Of Wool...",13537,7807566
63013000,"Blankets (Excl. Electric Blankets) And Travelling Rugs, Of Cotton",3640,2854632
63014000,"Blankets (Excl. Electric Blankets), Etc, Of Synthetic Fibres",4954,9718460
63019000,"Blankets And Travelling Rugs, Nes",4459,3675510
63021000,"Bed Linen, Knitted Or Crocheted",516,239942
63022100,Printed Bed-Linen Of Cotton (Excl. Knitted Or Crocheted),3769,1658442
63022200,Printed Bed-Linen Of Man-Made Fibres (Excl. Knitted Or Crocheted),0,626
63022900,Printed Bed-Linen Of Other Textiles (Excl. Knitted Or Crocheted),1769,774269
63023100,"Bed Linen Of Cotton (Excl. Printed, Knitted Or Crocheted)",340,240115
63023900,"Bad Linen Of Other Textiles (Excl. Printed, Knitted Or Crocheted)",2755,1381263
63024000,"Table Linen, Knitted Or Crocheted",1099,550656
63025100,Table Linen Of Cotton (Excl. Knitted Or Crocheted),152,85673
63025300,Table Linen Of Man-Made Fibres (Excl. Knitted Or Crocheted),0,626
63025900,"Table Linen Of Other Textiles, Nes (Excl. Knitted Or Crocheted)",10651,4212756
63026000,"Toilet Linen And Kitchen Linen, Of Terry Fabrics, Of Cotton",21005,6037537
63029100,"Linen Of Cotton, Nes",17859,4471104
63029300,"Linen Of Man-Made Fibres, Nes",1,627
63029900,"Linen Of Other Textiles, Nes",3162,1111437
63031200,"Curtains, Etc; Bed Valances Of Synthetic Fibres, Knitted Or Crocheted",670,368672
63031900,"Curtains, Etc; Bed Valances Of Textile Materials, Knitted Or Crocheted",17,17026
63039100,Curtains&Interior Blinds;Curtain/Bed Vlncs.Of Cotton(Exl.Knitted/Crocheted,510,451165
63039200,Curtains&Intror.Blinds;Curtain/Bed Vlncs.Of Synthtc.Fbrs.(Exl.Knitted/Cro.,121,105005
63039900,Curtains&Intror.Blinds;Curtain/Bed Valances Of Oth.Txtls.(Exl.Knitted/Croc,286,204634
63041100,Knitted Or Crocheted Bedspreads,664,304844
63041900,Bedspreads (Excl. Knitted Or Crocheted),257,71741
63042000,Bed nets specified in Subheading Note 1 to this Chapter,517,253057
63049100,"Knitted Or Crocheted Furnishing Articles, Nes",393,172288
63049200,"Furnishing Articles, Nes, Of Cotton (Excl. Knitted Or Crocheted)",281839,124493677
63049300,Furnishing Articles Of Synthetic Fibres (Excl. Knitted Or Crocheted),629,257857
63049900,Furnishing Articles Of Other Textiles (Excl. Knitted Or Crocheted),4974,1955919
63051000,"Sacks And Bags, Used For Packing Goods, Of Jute, Etc",825,396051
63052000,"Sacks And Bags, Used For Packing Goods, Of Cotton",251,107656
63053200,"Flexible Intermediate Bulk Containers, Of Man-Made Textile Materials",9,5573
63053300,"Sacks And Bags,For Packing Goods,Of Polyethylene/Polypropylene Strip Nes",3,1252
63053900,"Sacks And Bags, Used For Packing Goods, Of Man-Made Textile Fibres, Nes",914,344508
63059000,"Sacks And Bags, Used For Packing Goods, Of Other Textiles, Nes",7557,3478071
63061900,"Tarpaulins, Awnings And Sunblinds, Of Other Textiles, Nes",23,14900
63062200,Tents Of Synthetic Fibres,113,53168
63062900,"Tents Of Textiles, (Excl. Cotton Or Synthetic Fibres)",444,159356
63069000,Other camping goods,507,171264
63071000,"Floor-Cloths, Dish-Cloths, Dusters And Similar Cleaning Cloths",13746,5204345
63072000,Life-Jackets And Life-Belts,5086,1485425
63079000,"Made Up Articles (Incl. Dress Patterns), Nes",255779,82837992
63090000,,146586,7522345
63090090,Worn clothing & other worn articles excl. Imported by VAT reg. blanket mfg. Indus.,1042,250080
63101000,"USED OR NEW RAGS, SCRAP TWINE, CORDAGE, ROPE AND CABLES AND WORN OUT ART..,SORTED",0,627
63109000,"USED OR NEW RAGS, SCRAP TWINE, CORDAGE, ROPE AND CABLES AND WORN OUT ART..,EXCL. SORTED",7011,652692
64011000,Waterproof Footwear Incorporating A Protective Metal Toe-Cap...,5340,1123722
64019200,Waterproof Footwear Covering The Ankle But Not The Knee,160,16227
64019900,Waterproof Footwear Nes.,169932,28136132
64021900,"Sport Footwear, Nes, Of Rubber Or Plastics",5,4178
64029900,"Footwear, Nes, Exl. Covering The Ankle, Of Rubber Or Plastics",1073609,335745740
64031200,"Ski-Boots,Snowbrd Boots,With Rubber,Plastics,Leather Soles,& Leather Upper",12,3505
64031900,"Sports Footwear, With Rubber, Plastics, Leather...Soles, Leather Uppers",1006,2220509
64032000,"Footwear With Leather Soles And Straps (Over Instep, Around Big Toe)",107,247388
64034000,"Footwear, With A Metal Toe-Cap, Leather Uppers",25531,11579821
64035900,"Footwear With Leather Soles And Uppers, Not Covering The Ankle",26740,59269464
64039100,"Footwear With Rubber... Soles And Leather Uppers, Covering The Ankle,Nes",6,3383
64039900,"Footwear With Rubber... Soles, Leather Uppers, Not Covering The Ankle",21315,7827821
64041100,"Sports Shoes, Etc, With Rubber Or Plastic Soles And Textile Uppers",5336,2684912
64041900,"Sports Footwear, With Rubber Or Plastic Soles And Textile Uppers",1095,503384
64042000,Footwear With Leather Or Composition Leather Soles And Textile Uppers,126,227986
64051000,"Footwear, Nes, With Leather Or Composition Leather Uppers",134325,49091074
64052000,"Footwear, Nes, With Textile Uppers",9992,4071501
64059000,"Footwear, Nes",92097,29551332
64061000,,405536,140231926
64062000,"Outer soles and heels, of rubber or plastics",734570,203804353
64069000,Other Parts of footwear,181980,53226814
65010000,"Hat-Forms, Hat Bodies And Hoods Of Felt; Plateaux And Manchons Of Felt",58,20028
65020000,"Hat-Shapes, Plaited Or Made By Assembling Strips Of Any Material",49,15507
65040000,"Hats And Other Headgear, Plaited Or Assembled By Strips Of Any Material",45,21515
65050000,"Hats and other headgear, knitted or crocheted, . trimmed; hair-nets of any material, wh",26791,5961971
65061000,Safety Headgear,107098,96453491
65069100,"Hats And Other Headgear, Of Rubber Or Plastics",6659,1410237
65069900,"Hats And Other Headgear, Nes",1433,788266
65070000,"Head-Bands, Linings, Covers, Hat Foundations, Etc, For Headgear",15081,5530094
66011000,Garden Or Similar Umbrellas,37738,4560607
66019100,"Umbrellas And Sun Umbrellas, Having A Telescopic Shaft",440,327364
66019900,"Umbrellas And Sun Umbrellas, Nes",3661,1268597
66020000,"Walking-Sticks, Seat-Sticks, Whips, Riding-Crops And The Like",3300,1850643
66032000,"Umbrella Frames, Including Frames Mounted On Shafts (Sticks)",636917,67652170
66039000,"Parts, Trimmings And Accessories Of Articles Of 66.01 Or 66.02",52380,9531706
67010000,"Skins Of Birds With Feathers Or Down, Feathers, Etc",986,185173
67021000,"Artificial Flowers, Foliage And Fruit And Articles Thereof Of Plastics",67024,25453600
67029000,"Artificial Flowers, Foliage, Etc And Articles Thereof Of Other Materials",75991,28812479
67030000,"Human Hair, Dressed, Etc; Animal Hair And Synthetic Materials For Wigs",2421,2702378
67041100,Complete Wigs Of Synthetic Textile Materials,93,107958
67041900,"False Beards, Eyebrows And Eyelashes, Etc, Of Synthetic Fibres",412,427436
67042000,"Wigs, False Beards, Eyebrows, Etc And Articles, Nes, Of Human Hair",33,244834
67049000,"Wigs,False Beards,Eyebrows,Etc Of Animal Hair Or Text,Material",1216,725667
68021010,"Tiles, Cubes...; artificially coloured granules, chippings and powder",3,2224
68021090,"Tiles, Cubes...; Artificially Coloured Granules..., For Mosaics",250,33568
68022100,"Marble, Travertine, Alabaster, Cut/Sawn, With Flat/Even Surface",52558,3946091
68022990,Silex/lining/abrasive/polishing disc imported by other than VAT regi.ceramic prod,1926,144695
68029100,"Marble, Travertine And Alabaster, Worked",44651,3252424
68029300,Worked Granite,78200,5385474
68029900,"Monumental/Building Stone, Nes, Worked",1573618,8225500
68030000,Worked Slate And Articles Of Slate Or Of Agglomerated Slate,7618,686650
68041000,"Millstones And Grindstones For Milling, Grinding Or Pulping",56129,39803139
68042100,"Millstones, etc, of agglomerated synthetic or natural diamond",23271,14210894
68042200,"Millstones, etc, of other agglomerated abrasives or of ceramics",560621,187751435
68042300,"Millstones, etc, of natural stone",10265,3348742
68043000,Hand Sharpening Or Polishing Stones,57400,8642719
68051000,"NATURAL OR ARTIFICIAL ABRASIVE POWDER OR GRAIN..,ON A BASE OF WOVEN TEXTILE FABRIC ON",51246,38616984
68052000,"Natural Or Artificial Abrasive Powder/Grain, On Paper/Paperboard",107420,66452839
68053000,"Natural Or Artificial Abrasive Powder/Grain, On A Base Of Materials, Nes",84112,55367786
68061000,"Slag Wool, Rock Wool, Etc (Incl. Intermixtures) In Bulk, Sheets Or Rolls",243323,42521215
68062000,"Exfoliated Vermiculite, Expanded Clays, Etc (Incl. Intermixtures)",400,87643
68069000,"OTH. WOOL,EXCL.SLAG WOOL,ROCK WOOLAND SIMILAR, EXFOLIATED VERMICULITE, EXPANDED CLAYS..",136387,21004809
68071000,"Articles Of Asphalt Or Of Similar Material, In Rolls",3487,327437
68080000,"Panels, Boards..., Of Wood Waste, Etc, Agglomerated With Cement, Etc",210442,19210242
68091900,"Boards..., Of Plaster Or Compositions Based On Plaster, Nes",59507,4776694
68099000,"Articles Of Plaster Or Compositions Based On Plaster, Nes",45592,6127490
68101910,Railway Sleepers,1462620,36664968
68109900,"Articles Of Cement, Concrete Or Artificial Stone, Nes",6830,566498
68118200,"Arti.of asbestos-cement, of cellu...Not cont.asbestos.Ottr sheets, panels, tile",1,1253
68118900,"Arti of asb..Not containing asbestos, NES Other articles",21,4823
68129100,"Clothing, clothing accessories, footwear and headgear, Excl. Of crocodile",762,151430
68129900,Fabricated asbestos fibres;mixtures with a basis of asbestos or with a basis of,29472,2257188
68132010,Friction material and articles containing asbestos Unfinished,1954,489391
68132090,Friction material ans articles Exlcuding unfinished,73583,24893381
68138100,Friction material and articles thereof ..not Containing asbestos Brake linings,174785,39787945
68138900,Friction material and articles thereof ..not Containing asbestos Excl. Brake l,1383,670251
68141000,"Plates, Sheets And Strips Of Agglomerated Or Reconstituted Mica",40,37561
68149000,"Worked Mica And Articles Of Mica, Nes",2635,1762875
68151100,Articles of stone or of other mineral substance ...Carbon fibres,253,405020
68151200,Articles of stone or of other mineral substance ...Fabrics of carbon fibres,475,325732
68151900,Articles of stone or of other mineral substance .. NES,261,1201845
68159900,"Articles Of Stone Or Other Mineral Substances, Nes",7835,1380702
69021000,"Refractory Bricks, Blocks, Tiles..., >50% Mgo, Cao, Cr2o3",963230,174730250
69022000,"Refractory Bricks, Blocks..., >50% Silica (Sio3) Or Alumina (Al2o3)",555471,104170073
69029000,"Refractory Bricks, Blocks, Tiles, Etc, Nes",27870,7699023
69031010,"Laboratory Articles, Weight >50% Of Graphite Or Other Carbon Or Of A Mix..",493,21731858
69031090,"Other Refactory Ceramic Goods,Nes,>50% Of Graphite (Excl.Lab.Articles)....",15548,7778538
69032020,Ceramic roller and alumina ball,505974,76636876
69032090,"Refactory Ceramic Goods,Nes,>50% Of Alumina(Al203) Or Silica(Ex.Lab.Articl",107793,51366669
69039010,Ceramic Ingot Moulds,1639,8838948
69039020,Kiln furniture,17459,10492840
69039090,"Refactory Ceramic Goods, Nes",9563,5088425
69051000,Ceramic Roofing Tiles,336090,6326991
69059000,"Ceramic Chimney-Pots... And Ceramic Constructional Goods,Nes",12,2945
69060000,"Ceramic Pipes, Conduits, Guttering And Pipe Fittings",521,249678
69072100,Of a water absorption coefficient by weight not exceeding 0.5 %,133460,4877246
69074000,Finishing ceramics,5543747,232947444
69091100,"Ceramic Wares For Laboratory... Use, Of Porcelain Or China",162,517449
69091910,Ceramic Wares For Lab.Use(Excl.Porcelain Or China)Having A Hardness <9mohs,4742,1128053
69091990,Ceramic Wares For Lab.Use(Excl.Porcelain Or China)Having A Hardness <9mohs,602,449568
69099000,"Ceramic (Agricultural) Troughs, Tubs...; Ceramic Pot, Jars..., Nes",55,175871
69101000,"Ceramic Sinks... And Other Sanitary Fixtures, Of Porcelain Or China",775829,70454230
69109000,"Ceramic Sinks, Wash Basins, Baths... And Other Sanitary Fixtures, Nes",314293,30345995
69111000,"Tableware And Kitchenware, Of Porcelain Or China",804,356580
69119000,"Household And Toilet Articles, Nes, Of Porcelain Or China",1246,473884
69120000,Ceramic Tableware... Other Household Articles (Excl. Porcelain Or China),2134,898447
69131000,Statuettes And Other Ornamental Articles Of Porcelain Or China,9458,1893202
69141000,"Ceramic Articles, Nes, Of Porcelain Or China",412,61994
69149000,"Ceramic Articles, Nes (Excl. Porcelain Or China)",1149,812791
70010000,Cullet And Other Waste And Scrap Of Glass; Glass In The Mass,598670,15088158
70021000,"Balls Of Glass, Unworked",854,80757
70023110,Neutral Glass Tubes For The Manufacture Of Ampoules And Vials,64416,8130359
70023190,Tubes Of Fused Quartz Or Other Fused Silica (Excl.Neutral Glass Tubes),294,182840
70023910,Neutral Glass Tubes For The Manufacture Of Ampoules And Vials,242578,52756253
70023990,"Tubes Of Glass, Unworked, Nes",23940,3866063
70031200,"Nonwired Unworked Sheets Cast/Rolled Glass,Coloured,Opacified,Flashed Or..",73366,2390102
70031900,"Non-Wired Unworked Sheets Of Cast/Rolled Glass, Nes",390972,11415081
70049000,"Unworked Drawn/Blown Glass (Excl. Coloured, Opacified, Etc)",196292,8493423
70051000,"Nonwired Unworked Sheets Of Float/Ground/Polished Glass,Wth Absorbnt Layer",51500,2495070
70052100,"Non-Wired Unworked Sheets Of Float/Ground/Polished Glass, Coloured...",219340,10377478
70052910,Ultra clear glass imported by VAT registered refrigerator or freezer manf. ind.,1241703,51539834
70052990,Excl. Ultra clear glass imported by VAT registered refrigerator or freezer manf. ind.,344383,13307094
70060000,"Glass Of 70.03, 70.04 Or 70.05, Bent, Edge-Worked, Engraved, Etc",87503,10194885
70071100,"Toughened (tempered) safety glass for use in v..., aircraft, spacecraft or vessels:",295011,68075528
70071910,UL Marked Glass,188,42012
70071990,"Toughened (Tempered) Safety Glass, Nes",1595248,340478825
70072100,"Laminated safety glass for vehicles, aircraft, etc ...., aircraft, spacecraft or vessels",315413,73507072
70072900,"Laminated Safety Glass, Nes",43369,8812058
70080000,Multiple-Walled Insulating Units Of Glass,164911,28886139
70091000,"Rear-View Mirrors For Vehicles, Of Glass",99398,42717057
70099110,"Unframed Glass Mirrors, Spherical And Cylindrical Only For Lab Use",1,171
70099190,Unframed Glass Mirrors (Excl.Spherical & Cylinderical Only For Lab Use),276556,20837688
70099210,"Framed Glass Mirrors,Spherical & Cylindrical Only For Laboratory Use",8,8795
70099290,Framed Glass Mirrors (Excl. Spherical & Cylindrical Only For Lab.Use),23641,3427116
70101000,Glass Ampoules,8518,8350154
70102000,"Stoppers, Lids And Other Closures Of Glass",419614,80164418
70109000,"Carboys, bottles, flasks, jars, pots...nes, excl.jar of glass, glass bottles, jar",1628198,269995492
70112000,"Open Glass Envelopes (Incl. Bulbs And Tubes), For Cathode-Ray Tubes",48,24037
70119000,"Open Glass Envelopes (Incl. Bulbs And Tubes), Nes",6,4045
70131000,"Glass-Ceramic Objects, Used For Table, Kitchen..., Nes",438,417906
70132800,Glassware...Stemware drinking glasses other than of glass-ceramics Excl. of lea,2548,1689361
70133700,"Glassware..Other drinking glasses, other than of glass ceramics Excl. Of lead",57409,18185012
70134900,Glassware ...(othr than dri.glasses) or kit.purposes other than of glass-cerami,65732,20627003
70139100,"Glassware For Toilet, Office, Indoor Decorations, Etc, Of Lead Crystal",620,194066
70139910,"Glassware For Toilet, Office, Indoor Decorations, Etc, Nes",22230,6958482
70139990,"Glassware For Toilet, Office, Indoor Decorations, Etc, Nes",24658,6308365
70151000,"Glasses For Corrective Spectacles, Not Optically Worked",389,193239
70169000,"Paving Blocks... Of Glass, For Building Or Construction Purposes, Nes",381901,28578903
70171000,"Laboratory, Hygienic Or Pharmaceutical Glassware, Of Fused Quartz...",10,340753
70172000,"Laboratory, Hygienic Or Pharmaceutical Glassware, Lce =<5x10-6/K",10,1234115
70179000,"Laboratory, Hygienic Or Pharmaceutical Glassware, Nes",41398,7479746
70181000,"Glass Smallware (Incl. Beads, Imitation Pearls/Stones, Etc)",554548,125412799
70182000,Glass Microspheres =<1mm In Diameter,1001,251129
70189000,"Glass Statuettes And Other Ornaments Of Lamp-Worked Glass, Nes",367,165677
70191100,"Chopped Strands Of Glass Fibres, Of A Length <= 50 Mm",36,13354
70191200,Rovings Of Glass Fibres,68494,10289983
70191500,Chemically bonded mats,57900,7249197
70191900,"OTH. YARN AND STRANDS, EXCL.(CHOPPED STRANDS, OF A LENGTH OF NOT >50MM, ROVINGS)",9874,1415781
70196190,Closed woven fabrics of roving,24305,3172539
70196990,Other,320,1104098
70197110,Glass fiber in sheet form imp. by Ind.IRC VAT compliant,16534,6174793
70197190,Chemically bonded fabrics : Veils (thin sheets)(Excl Glass Fib..),36698,6652987
70197300,Other open fabrics,9,540527
70198000,Glass wool and articles of glass wool,349757,43590151
70199010,ARTICLES OF GLASS FIBRE,3521,920662
70199090,"GLASS FIBRES (INCL. GLASS WOOL) AND ARTICLES THEREOF (EG WOVEN FABRICS), NES",20616,19298347
70200010,"Other articles of glass, Glass inners for vacuum flasks or for other vacuum ves",86111,23328230
70200090,"Other articles of glass, Excl. Glass inners for vacuum flasks or for other vac",1677,6236134
71031000,"Precious (Excl. Diamonds) Or Semi-Precious Stones, Unworked",2290,1058319
71039900,"Precious Or Semi-Precious Stones, Worked But Not Set..., Nes",2,2357
71049900,Other Excluding Diamond,0,12895
71090000,"Base Metals Or Silver, Clad With Gold, Up To Semi-Manufactured",1,751
71131900,Articles Of Jewellery And Parts Thereof Of Precious Metal (Excl. Silver),459,204429
71132000,Articles Of Jewellery... Of Base Metal Clad With Precious Metal,2716,1338848
71159000,"OTH. ARTICLES OF PRECIOUS METAL OR OF.., EXCL. CATALYSTS IN THE FORM OF WIRE CLOTH..",658,123601
71161000,Articles Of Natural Or Cultured Pearls,0,1003
71162000,Articles Of Precious Or Semi-Precious Stones (Excl. Pearls),41,30359
71171100,Cuff-Links And Studs Of Base Metal (Incl. Plated),2,16294
71171900,"Imitation Jewellery Of Base Metal (Incl. Plated), Nes",307912,192927197
71179000,Imitation Jewellery (Excl. Of Base Metal),28718,17632120
72011000,"Non-Alloy Pig Iron Containing, =<0.5% Phosphorus, In Pigs, Blocks",310073,24149241
72022100,"Ferro-Silicon, Containing By Weight >55% Silicon",564000,92638600
72022900,"Ferro-Silicon, Containing By Weight =<55% Silicon",1000,380602
72023000,Ferro-Silico-Manganese,2301199,313962010
72029900,"Ferro-Alloys, Nes",12800,5422553
72031000,"Ferrous Products Obtained By Direct Reduction Of Iron Ore, In Lumps...",27220460,1339077976
72041000,Waste and scrap of cast iron,410905,22126613
72043000,Waste and scrap of tinned iron or steel,2745123,135190384
72044900,"Ferrous waste and scrap, nes",413242892,20570391009
72051000,"Granules, Of Pig Iron, Spiegelelsen, Iron Or Steel",81001,9506143
72052100,Powders Of Alloy Steel,2000,1030620
72081000,,2957086,238686414
72082500,,367615,26173868
72082600,,543335,38965953
72082700,Flat/hot-rolled iron/steel of a thickness of less than 3 mm,1741342,131567543
72083600,,2146760,136330415
72083700,,11102105,687118958
72083800,,11019673,672580627
72083900,Of a thickness of less than 3 mm,93123791,5785476640
72084000,"Not in coils, not further worked than hot rolled, with patterns in relief",582240,44881065
72085100,,3533223,263067802
72085200,,3176916,218306856
72085300,,327731,29607707
72085400,,3401438,243203640
72089000,Other,81865,7338638
